No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
551649,2012129,,,4.25,4.25,,,4.4,6.0,3.25,7.0,5.25,2.0
551650,2012130,,,9.25,8.08,,,5.8,7.0,6.25,9.0,8.75,2.0
551651,2012131,7.0,9.0,,,7.08,5.25,7.2,5.5,,7.0,,2.0
551652,2012132,6.25,6.75,,,5.75,4.25,4.4,5.75,,5.6,,2.0
551653,2012133,,,4.25,5.25,,,3.4,6.5,6.25,5.6,5.25,2.0
551654,2012134,,,6.0,5.58,,,4.2,6.5,5.25,6.0,5.5,2.0
551655,2012135,,,5.5,6.25,,,6.8,7.0,5.75,7.6,7.5,2.0
551656,2012136,,,7.5,5.92,,,4.6,6.0,4.5,7.2,5.75,2.0
551657,2012137,6.25,8.75,,,7.08,6.25,5.8,6.5,,6.8,,2.0
551658,2012138,,,7.0,6.42,,,6.0,7.75,5.25,7.8,7.0,2.0
551659,2012139,,,3.25,3.5,,,3.2,7.5,4.0,3.4,3.25,2.0
551660,2012140,,,7.25,6.92,,,4.2,6.75,5.25,9.2,8.25,2.0
551661,2012141,,,6.5,6.5,,,2.4,5.75,6.0,7.8,7.0,2.0
551662,2012142,,,6.0,5.58,,,4.6,7.25,4.5,8.2,6.25,2.0
551663,2012143,6.25,8.75,,,6.25,3.75,1.8,6.83,,7.2,,2.0
551664,2012144,2.75,8.5,,,4.75,3.0,4.2,5.5,,5.2,,2.0
551665,2012145,,,5.25,5.92,,,4.2,7.5,5.25,7.2,7.25,2.0
551666,2012146,,,5.0,5.0,,,5.4,6.25,3.75,6.6,6.25,2.0
551667,2012147,,,5.75,6.08,,,5.2,7.0,6.0,8.0,6.5,2.0
551668,2012148,6.75,9.0,,,6.75,4.5,3.2,5.75,,6.8,,2.0
551669,2012149,7.25,8.75,,,6.83,4.5,5.8,6.25,,5.4,,2.0
551670,2012150,,,7.25,7.08,,,8.6,7.5,6.0,8.2,8.0,2.0
551671,2012151,,,6.75,6.33,,,5.6,7.5,5.5,7.2,6.75,2.0
551672,2012152,,,4.0,4.17,,,3.2,6.75,3.5,5.8,5.0,2.0
551673,2012153,,,4.25,4.5,,,3.2,6.0,4.25,4.4,5.0,2.0
551674,2012154,4.5,7.25,,,4.75,2.5,3.6,5.75,,3.6,,2.0
551675,2012155,,,5.5,5.75,,,6.0,7.5,5.0,7.2,6.75,2.0
551676,2012156,,,8.25,7.75,,,6.8,8.5,6.75,7.4,8.25,2.0
551677,2012157,,,6.25,5.92,,,4.4,7.75,6.25,5.8,5.25,2.0
551678,2012158,,,6.5,5.92,,,5.0,7.5,5.0,7.2,6.25,2.0
551679,2012159,8.0,9.5,,,7.58,5.25,4.0,7.75,,7.2,,2.0
551680,2012160,,,7.25,7.25,,,6.6,7.25,6.25,9.2,8.25,2.0
551681,2012161,,,8.0,5.58,,,6.4,8.0,4.25,6.8,4.5,2.0
551682,2012162,,,7.0,6.75,,,7.4,7.0,5.5,8.4,7.75,2.0
551683,2012163,,,7.75,7.25,,,5.6,6.0,6.75,7.6,7.25,2.0
551684,2012164,,,7.5,6.25,,,3.8,7.0,5.0,7.8,6.25,2.0
551685,2012165,,,7.0,7.0,,,5.8,7.5,5.5,7.4,8.5,2.0
551686,2012166,4.25,9.25,,,5.67,3.5,3.0,5.5,,4.2,,2.0
551687,2012167,6.75,5.5,,,5.42,4.0,3.2,5.0,,4.8,,2.0
551688,2012168,6.25,6.75,,,5.25,2.75,2.8,6.25,,3.0,,2.0
551689,2012169,,,5.75,4.92,,,5.4,6.0,4.5,5.4,4.5,2.0
551690,2012170,,,4.25,5.83,,,8.2,6.75,5.0,8.4,8.25,2.0
551691,2012171,3.75,5.75,,,4.75,4.75,2.8,5.0,,5.6,,2.0
551692,2012172,,,6.0,5.92,,,4.4,6.0,7.25,5.6,4.5,2.0
551693,2012173,,,7.5,6.17,,,5.6,7.25,4.0,8.0,7.0,2.0
551694,2012174,6.75,7.5,,,6.33,4.75,4.0,6.75,,6.0,,2.0
551695,2012175,7.75,8.5,,,7.75,7.0,3.0,5.75,,4.6,,2.0
551696,2012176,7.0,8.5,,,7.0,5.5,4.2,7.25,,5.0,,2.0
551697,2012177,,,4.5,5.5,,,3.6,7.0,5.75,7.0,6.25,2.0
551698,2012178,,,3.75,4.08,,,4.2,6.25,3.0,5.2,5.5,2.0
551699,2012179,,,8.0,6.75,,,4.6,6.0,4.75,8.2,7.5,2.0
551700,2012180,,,5.0,5.83,,,3.8,7.75,5.75,6.6,6.75,2.0
551701,2012181,,,5.5,5.42,,,4.6,6.0,4.5,6.6,6.25,2.0
551702,2012182,4.5,8.25,,,5.42,3.5,2.8,5.25,,4.2,,2.0
551703,2012183,,,4.5,5.17,,,4.6,7.25,5.75,6.4,5.25,2.0
551704,2012184,6.5,8.75,,,7.0,5.75,6.8,5.0,,7.4,,2.0
551705,2012185,6.5,7.75,,,6.75,6.0,3.4,6.0,,5.8,,2.0
551706,2012186,7.75,9.25,,,8.17,7.5,7.0,5.75,,7.6,,2.0
551707,2012187,6.75,9.0,,,6.83,4.75,4.6,6.25,,7.2,,2.0
551708,2012188,7.0,8.5,,,7.25,6.25,4.6,6.25,,7.0,,2.0
551709,2012189,,,5.5,5.75,,,5.4,7.25,5.5,7.0,6.25,2.0
551710,2012190,6.5,9.5,,,7.0,5.0,3.8,7.5,,7.0,,2.0
551711,2012191,5.5,8.5,,,6.0,4.0,2.2,7.0,,4.4,,2.0
551712,2012192,,,4.75,4.25,,,4.6,7.0,4.5,6.8,3.5,2.0
551713,2012193,5.25,8.5,,,5.92,4.0,3.4,6.5,,5.6,,2.0
551714,2012194,7.75,9.25,,,7.5,5.5,4.6,8.25,,6.4,,2.0
551715,2012195,8.25,9.25,,,8.08,6.75,6.0,8.5,,7.4,,2.0
551716,2012196,6.5,8.0,,,6.5,5.0,4.0,7.5,,6.0,,2.0
551717,2012197,,,5.5,4.5,,,3.8,7.0,2.75,5.2,5.25,2.0
551718,2012198,,,7.5,6.42,,,6.2,7.25,6.25,7.2,5.5,2.0
551719,2012199,5.75,9.0,,,6.67,5.25,2.6,7.75,,5.6,,2.0
551720,2012200,,,8.0,7.17,,,5.4,7.5,6.25,7.8,7.25,2.0
551721,2012201,,,6.5,6.08,,,5.8,8.0,5.75,7.0,6.0,2.0
551722,2012202,,,3.0,4.33,,,4.0,6.25,4.5,6.4,5.5,2.0
551723,2012203,6.0,9.0,,,6.17,3.5,3.0,5.75,,5.4,,2.0
551724,2012204,,,6.5,6.25,,,4.6,6.75,5.75,6.8,6.5,2.0
551725,2012205,,,3.5,3.67,,,3.6,6.5,3.5,4.8,4.0,2.0
551726,2012206,,,6.0,4.92,,,5.8,7.75,5.0,9.0,3.75,2.0
551727,2012207,7.25,9.75,,,7.67,6.0,4.2,7.5,,6.6,,2.0
551728,2012208,,,6.0,6.08,,,5.0,7.5,5.25,8.2,7.0,2.0
551729,2012209,,,4.5,4.92,,,3.8,6.5,4.5,5.8,5.75,2.0
551730,2012210,6.75,8.5,,,6.67,4.75,3.2,6.5,,7.0,,2.0
551731,2012211,,,6.0,5.25,,,4.4,8.0,5.0,6.2,4.75,2.0
551732,2012212,7.0,8.75,,,6.42,3.5,5.0,7.0,,6.6,,2.0
551733,2012213,,,7.25,6.42,,,3.4,7.0,5.5,6.8,6.5,2.0
551734,2012214,6.0,7.75,,,6.25,5.0,2.4,6.0,,5.6,,2.0
551735,2012215,8.25,9.75,,,7.92,5.75,4.0,6.75,,7.2,,2.0
551736,2012216,,,4.75,4.83,,,3.2,6.25,4.0,7.0,5.75,2.0
551737,2012217,,,8.75,6.75,,,4.6,5.0,4.75,7.0,6.75,2.0
551738,2012218,,,6.75,6.17,,,6.8,6.25,5.0,6.6,6.75,2.0
551739,2012219,6.25,8.5,,,6.33,4.25,3.4,6.0,,7.2,,2.0
551740,2012220,,,6.25,6.08,,,4.2,7.0,5.75,5.6,6.25,2.0
551741,2012221,6.25,8.25,,,6.5,5.0,3.8,7.25,,6.4,,2.0
551742,2012222,7.5,9.5,,,7.92,6.75,5.4,7.75,,6.8,,2.0
551743,2012223,,,6.75,6.5,,,4.2,4.25,5.25,8.0,7.5,2.0
551744,2012224,,,4.25,5.0,,,4.0,6.25,6.0,6.2,4.75,2.0
551745,2012225,,,7.5,6.75,,,5.6,7.75,5.25,8.2,7.5,2.0
551746,2012226,,,5.75,5.5,,,5.8,7.0,4.75,7.2,6.0,2.0
551747,2012227,,,8.0,7.08,,,7.6,7.5,5.5,9.0,7.75,2.0
551748,2012228,,,3.75,4.25,,,4.2,6.75,5.25,5.8,3.75,2.0
551749,2012229,7.5,9.25,,,7.5,5.75,4.2,6.0,,6.2,,2.0
551750,2012230,,,4.75,4.75,,,4.4,8.0,4.25,6.8,5.25,2.0
551751,2012231,,,5.0,4.67,,,4.6,6.75,3.5,5.8,5.5,2.0
551752,2012232,8.0,9.25,,,7.67,5.75,6.2,6.5,,8.2,,2.0
551753,2012233,,,6.25,6.42,,,4.6,6.75,6.75,7.8,6.25,2.0
551754,2012234,,,8.75,8.33,,,6.2,6.25,7.75,9.0,8.5,2.0
551755,2012235,,,7.0,5.08,,,3.6,6.25,2.75,5.0,5.5,2.0
551756,2012236,,,7.5,6.58,,,6.4,7.25,5.75,7.8,6.5,2.0
551757,2012237,7.75,9.25,,,7.5,5.5,6.6,7.5,,6.6,,2.0
551758,2012238,5.5,8.75,,,6.33,4.75,4.6,6.5,,5.6,,2.0
551759,2012239,8.25,8.5,,,8.25,8.0,5.8,7.0,,7.8,,2.0
551760,2012240,8.25,9.25,,,8.5,8.0,6.8,7.5,,6.0,,2.0
551761,2012241,,,5.75,5.08,,,2.6,6.75,3.5,6.0,6.0,2.0
551762,2012242,5.75,7.75,,,5.67,3.5,2.4,6.75,,5.4,,2.0
551763,2012243,,,4.75,4.83,,,5.6,6.5,5.75,5.0,4.0,2.0
551764,2012244,,,7.75,6.92,,,5.6,7.0,5.5,8.2,7.5,2.0
551765,2012245,,,7.25,6.17,,,5.8,7.0,6.75,7.8,4.5,2.0
551766,2012246,,,5.5,6.0,,,2.8,7.0,6.5,7.2,6.0,2.0
551767,2012247,,,7.75,6.67,,,5.2,6.75,6.75,6.6,5.5,2.0
551768,2012248,,,5.75,6.08,,,4.8,7.5,6.0,7.0,6.5,2.0
551769,2012249,,,7.75,7.5,,,5.0,7.5,8.0,8.8,6.75,2.0
551770,2012250,5.25,8.75,,,6.17,4.5,3.8,7.0,,5.2,,2.0
551771,2012251,,,6.25,5.5,,,3.6,7.25,4.25,7.0,6.0,2.0
551772,2012252,7.0,7.75,,,6.33,4.25,3.8,7.5,,6.4,,2.0
551773,2012253,,,5.75,5.67,,,6.0,4.5,4.75,6.2,6.5,2.0
551774,2012254,6.25,7.75,,,6.25,4.75,3.6,5.5,,5.0,,2.0
551775,2012255,5.25,6.25,,,5.17,4.0,1.6,6.25,,4.4,,2.0
551776,2012256,6.5,8.25,,,6.08,3.5,3.8,7.0,,7.8,,2.0
551777,2012257,,,6.0,4.67,,,4.4,6.75,3.25,5.6,4.75,2.0
551778,2012258,7.25,7.25,,,5.75,2.75,3.4,8.25,,6.8,,2.0
551779,2012259,,,7.5,5.67,,,2.8,8.0,4.25,7.6,5.25,2.0
551780,2012260,,,5.5,4.67,,,5.0,6.75,4.0,5.4,4.5,2.0
551781,2012261,4.75,6.5,,,4.58,2.5,3.2,6.0,,3.6,,2.0
551782,2012262,4.25,8.0,,,5.58,4.5,2.6,6.75,,4.6,,2.0
551783,2012263,,,5.5,6.25,,,6.2,8.25,6.5,7.4,6.75,2.0
551784,2012264,7.5,7.25,,,6.25,4.0,3.2,6.75,,4.0,,2.0
551785,2012265,,,4.75,3.83,,,4.6,6.5,3.0,5.6,3.75,2.0
551786,2012266,,,6.5,6.42,,,4.8,7.5,5.25,7.2,7.5,2.0
551787,2012267,6.75,8.0,,,7.25,7.0,8.6,6.5,,4.6,,2.0
551788,2012268,5.75,8.75,,,6.67,5.5,3.0,6.75,,5.2,,2.0
551789,2012269,,,7.75,7.08,,,7.6,7.75,5.5,7.6,8.0,2.0
551790,2012270,,,7.25,7.25,,,7.0,7.25,6.75,7.0,7.75,2.0
551791,2012271,7.75,9.5,,,7.58,5.5,5.4,6.75,,6.6,,2.0
551792,2012272,,,4.75,4.67,,,2.2,6.5,5.0,7.0,4.25,2.0
551793,2012273,,,4.5,4.08,,,3.4,6.5,4.0,6.8,3.75,2.0
551794,2012274,,,4.75,5.0,,,3.2,5.5,6.0,6.4,4.25,2.0
551795,2012275,,,5.5,5.67,,,3.4,5.75,5.25,6.2,6.25,2.0
551796,2012276,,,7.75,7.0,,,5.2,8.0,5.75,7.8,7.5,2.0
551797,2012277,7.0,8.5,,,6.67,4.5,3.4,7.75,,5.6,,2.0
551798,2012278,5.75,7.75,,,5.75,3.75,3.6,7.25,,5.0,,2.0
551799,2012279,6.5,9.25,,,6.67,4.25,4.2,6.5,,5.0,,2.0
551800,2012280,,,2.25,2.58,,,3.8,6.25,2.75,5.2,2.75,2.0
551801,2012281,,,5.0,5.25,,,3.0,6.0,4.5,6.4,6.25,2.0
551802,2012282,6.75,9.75,,,7.5,6.0,4.6,4.5,,5.0,,2.0
551803,2012283,4.5,8.25,,,5.25,3.0,5.4,6.0,,4.0,,2.0
551804,2012284,6.75,9.0,,,7.0,5.25,3.4,7.5,,5.2,,2.0
551805,2012285,8.25,8.75,,,7.42,5.25,3.4,7.75,,6.6,,2.0
551806,2012286,,,5.25,5.25,,,4.8,6.25,3.75,7.6,6.75,2.0
551807,2012287,6.75,8.75,,,6.75,4.75,5.8,6.0,,5.8,,2.0
551808,2012288,,,6.75,6.08,,,3.6,5.25,5.0,6.6,6.5,2.0
551809,2012289,5.25,8.5,,,6.67,6.25,3.8,5.5,,5.8,,2.0
551810,2012290,,,6.75,6.33,,,6.8,7.0,5.75,7.6,6.5,2.0
551811,2012291,6.5,8.75,,,6.58,4.5,5.0,6.25,,6.6,,2.0
551812,2012292,7.25,9.0,,,7.5,6.25,3.8,7.5,,6.6,,2.0
551813,2012293,5.5,6.25,,,4.92,3.0,3.8,6.25,,4.2,,2.0
551814,2012294,6.0,9.5,,,7.33,6.5,8.4,5.5,,6.6,,2.0
551815,2012295,8.5,9.75,,,8.83,8.25,7.4,7.0,,7.8,,2.0
551816,2012296,,,6.5,6.92,,,7.8,7.0,6.75,8.0,7.5,2.0
551817,2012297,,,7.0,6.42,,,5.0,6.16,5.5,8.0,6.75,2.0
551818,2012298,6.5,8.5,,,6.58,4.75,1.6,6.5,,6.8,,2.0
551819,2012299,0.0,,,,,,,,,,,2.0
551820,2012300,6.5,7.75,,,6.42,5.0,3.8,6.0,,5.2,,2.0
551821,2012301,7.25,8.25,,,6.83,5.0,5.2,6.5,,6.6,,2.0
551822,2012302,6.5,8.25,,,6.83,5.75,3.6,6.75,,5.2,,2.0
551823,2012303,,,1.0,3.0,,,2.6,7.0,4.5,4.0,3.5,2.0
551824,2012304,5.25,9.5,,,6.83,5.75,6.0,7.75,,6.4,,2.0
551825,2012305,6.0,7.75,,,6.0,4.25,4.4,7.25,,5.2,,2.0
551826,2012306,8.0,8.25,,,7.42,6.0,6.6,6.5,,8.4,,2.0
551827,2012307,,,5.5,5.33,,,5.0,6.5,4.75,7.2,5.75,2.0
551828,2012308,6.75,8.0,,,6.92,6.0,3.8,5.5,,5.6,,2.0
551829,2012309,,,6.5,6.42,,,4.8,6.25,6.5,6.6,6.25,2.0
551830,2012310,,,3.75,3.83,,,2.4,5.0,3.25,3.8,4.5,2.0
551831,2012311,,,4.75,5.0,,,3.0,6.75,4.75,4.4,5.5,2.0
551832,2012312,,,6.5,6.0,,,4.4,5.5,5.25,7.4,6.25,2.0
551833,2012313,,,7.0,6.75,,,3.6,7.5,6.0,7.4,7.25,2.0
551834,2012314,6.5,7.75,,,5.83,3.25,3.8,7.0,,6.4,,2.0
551835,2012315,5.5,9.0,,,6.25,4.25,6.4,7.75,,6.8,,2.0
551836,2012316,6.75,8.5,,,6.75,5.0,2.6,6.25,,5.0,,2.0
551837,2012317,7.25,9.0,,,7.33,5.75,4.0,6.75,,7.6,,2.0
551838,2012318,,,6.5,6.58,,,4.0,7.25,6.25,7.8,7.0,2.0
551839,2012319,4.0,8.25,,,5.25,3.5,5.6,8.0,,5.4,,2.0
551840,2012320,,,6.75,6.25,,,4.6,7.0,5.0,7.0,7.0,2.0
551841,2012321,,,5.25,4.67,,,4.0,8.5,4.0,5.6,4.75,2.0
551842,2012322,6.5,8.5,,,7.0,6.0,4.2,6.75,,5.4,,2.0
551843,2012323,5.0,8.5,,,5.58,3.25,3.4,6.0,,6.8,,2.0
551844,2012324,,,5.75,5.83,,,6.0,6.5,5.25,7.2,6.5,2.0
551845,2012325,,,9.5,7.92,,,7.8,7.5,6.25,9.2,8.0,2.0
551846,2012326,8.0,8.0,,,7.0,5.0,5.0,7.75,,6.2,,2.0
551847,2012327,6.5,8.0,,,6.08,3.75,3.8,7.5,,6.6,,2.0
551848,2012328,,,6.5,5.67,,,5.4,7.5,4.75,6.6,5.75,2.0
551849,2012329,,,7.0,6.42,,,4.8,6.75,6.25,6.4,6.0,2.0
551850,2012330,7.0,8.5,,,6.92,5.25,5.0,7.25,,7.2,,2.0
551851,2012331,,,7.75,6.75,,,5.0,7.25,6.0,8.6,6.5,2.0
551852,2012332,,,4.75,5.08,,,3.0,7.0,4.75,7.0,5.75,2.0
551853,2012333,8.5,9.0,,,7.83,6.0,4.8,6.3,,6.2,,2.0
551854,2012334,,,3.5,4.5,,,5.0,7.75,4.25,6.8,5.75,2.0
551855,2012335,6.75,9.5,,,7.0,4.75,5.0,6.75,,3.6,,2.0
551856,2012336,8.75,8.5,,,8.0,6.75,6.0,7.5,,7.4,,2.0
551857,2012337,6.5,9.0,,,6.42,3.75,3.2,8.0,,4.6,,2.0
551858,2012338,7.0,7.75,,,6.08,3.5,6.4,7.0,,6.6,,2.0
551859,2012339,5.5,6.5,,,4.67,2.0,3.8,5.5,,5.0,,2.0
551860,2012340,6.25,8.25,,,6.58,5.25,6.2,5.75,,6.2,,2.0
551861,2012341,7.25,8.75,,,7.75,7.25,3.6,6.75,,6.0,,2.0
551862,2012342,7.25,9.75,,,7.75,6.25,7.0,7.75,,8.4,,2.0
551863,2012343,7.25,8.75,,,6.92,4.75,4.6,6.25,,5.2,,2.0
551864,2012344,,,7.75,7.08,,,5.6,6.0,7.25,7.6,6.25,2.0
551865,2012345,,,7.0,7.17,,,4.6,6.5,6.75,7.4,7.75,2.0
551866,2012346,5.5,8.5,,,6.42,5.25,4.2,7.5,,5.4,,2.0
551867,2012347,,,7.25,7.0,,,4.0,7.25,6.25,8.6,7.5,2.0
551868,2012348,,,3.5,4.83,,,3.4,5.75,5.25,7.6,5.75,2.0
551869,2012349,7.5,9.0,,,7.08,4.75,3.0,7.0,,5.8,,2.0
551870,2012350,,,6.75,6.25,,,6.0,6.75,5.5,6.8,6.5,2.0
551871,2012351,,,7.0,6.67,,,7.4,7.0,7.0,6.8,6.0,2.0
551872,2012352,,,6.0,5.83,,,5.2,7.5,5.25,7.4,6.25,2.0
551873,2012353,5.75,7.5,,,5.08,2.0,3.2,7.5,,4.4,,2.0
551874,2012354,6.5,9.5,,,7.17,5.5,3.4,6.5,,5.0,,2.0
551875,2012355,,,6.0,5.08,,,3.4,7.0,3.5,6.8,5.75,2.0
551876,2012356,7.25,7.75,,,6.5,4.5,3.0,6.75,,6.4,,2.0
551877,2012357,,,6.25,5.33,,,4.2,7.5,5.0,6.8,4.75,2.0
551878,2012358,,,5.5,4.92,,,4.0,6.0,4.0,5.8,5.25,2.0
551879,2012359,,,6.25,6.0,,,6.6,6.75,5.25,7.8,6.5,2.0
551880,2012360,,,7.5,6.25,,,4.0,7.0,4.25,7.4,7.0,2.0
551881,2012361,6.0,8.0,,,6.33,5.0,4.8,8.0,,7.4,,2.0
551882,2012362,6.5,9.0,,,6.58,4.25,4.4,7.25,,7.2,,2.0
551883,2012363,8.0,9.25,,,7.83,6.25,6.2,7.0,,8.0,,2.0
551884,2012364,,,8.25,6.83,,,4.4,7.75,6.0,7.2,6.25,2.0
551885,2012365,,,6.75,6.58,,,5.8,7.75,6.25,7.6,6.75,2.0
551886,2012366,,,7.25,6.08,,,7.4,6.5,5.5,8.2,5.5,2.0
551887,2012367,,,5.5,5.83,,,4.0,5.25,6.0,5.6,6.0,2.0
551888,2012368,8.0,9.5,,,8.83,9.0,5.6,7.75,,8.6,,2.0
551889,2012369,5.0,5.25,,,4.83,4.25,3.6,4.75,,4.2,,2.0
551890,2012370,,,5.5,5.67,,,4.0,7.25,5.0,6.6,6.5,2.0
551891,2012371,7.75,9.5,,,8.0,6.75,4.6,7.5,,6.2,,2.0
551892,2012372,6.5,9.75,,,7.33,5.75,3.6,5.25,,6.4,,2.0
551893,2012373,,,5.5,5.67,,,4.4,6.6,5.25,6.4,6.25,2.0
551894,2012374,,,4.75,5.33,,,3.4,4.75,5.25,6.4,6.0,2.0
551895,2012375,,,8.0,5.58,,,5.4,6.25,4.75,6.2,4.0,2.0
551896,2012376,5.75,7.75,,,5.42,2.75,2.6,7.0,,6.2,,2.0
551897,2012377,6.0,5.75,,,5.25,4.0,1.4,4.25,,3.6,,2.0
551898,2012378,,,7.75,6.92,,,6.4,5.25,5.25,8.2,7.75,2.0
551899,2012379,7.5,8.25,,,6.92,5.0,4.4,6.0,,5.2,,2.0
551900,2012380,,,6.0,6.0,,,3.6,6.0,5.25,6.2,6.75,2.0
551901,2012381,7.0,9.5,,,7.83,7.0,5.6,6.5,,7.0,,2.0
551902,2012382,,,3.0,4.25,,,4.0,6.5,5.0,5.2,4.75,2.0
551903,2012383,,,6.25,6.08,,,4.8,5.75,5.25,8.0,6.75,2.0
551904,2012384,7.5,7.75,,,7.83,8.25,6.0,8.0,,7.0,,2.0
551905,2012385,,,8.5,7.17,,,4.4,6.25,7.5,7.4,5.5,2.0
551906,2012386,,,6.25,5.75,,,4.8,6.75,4.0,6.2,7.0,2.0
551907,2012387,,,4.0,4.92,,,4.8,5.0,5.25,7.0,5.5,2.0
551908,2012388,,,3.5,4.25,,,3.6,5.75,4.0,3.0,5.25,2.0
551909,2012389,8.5,9.75,,,8.75,8.0,4.4,8.0,,7.2,,2.0
551910,2012390,,,3.5,4.08,,,4.0,6.0,4.75,5.4,4.0,2.0
551911,2012391,,,6.5,6.25,,,5.4,6.75,6.25,6.8,6.0,2.0
551912,2012392,,,5.5,5.08,,,5.2,5.25,5.25,6.2,4.5,2.0
551913,2012393,,,5.25,4.58,,,3.6,6.25,3.5,7.0,5.0,2.0
551914,2012394,,,4.5,5.17,,,4.8,6.75,4.5,6.0,6.5,2.0
551915,2012395,,,5.0,5.42,,,5.4,6.5,5.75,6.6,5.5,2.0
551916,2012396,,,6.75,7.25,,,6.0,4.0,6.5,7.6,8.5,2.0
551917,2012397,,,7.75,6.83,,,6.4,5.75,5.5,8.6,7.25,2.0
551918,2012398,,,5.25,4.33,,,3.4,5.0,3.75,4.6,4.0,2.0
551919,2012399,5.75,5.75,,,4.92,3.25,4.4,5.75,,4.8,,2.0
551920,2012400,,,7.75,6.33,,,5.0,6.75,5.0,7.4,6.25,2.0
551921,2012401,6.25,8.75,,,6.75,5.25,4.0,4.5,,1.2,,2.0
551922,2012402,,,5.0,5.67,,,7.4,6.75,4.5,8.4,7.5,2.0
551923,2012403,,,4.25,4.08,,,3.4,6.5,3.0,5.2,5.0,2.0
551924,2012404,6.5,8.0,,,6.58,5.25,4.8,7.0,,6.8,,2.0
551925,2012405,5.75,6.75,,,5.08,2.75,3.0,6.5,,6.8,,2.0
551926,2012406,,,6.75,6.08,,,3.6,6.75,5.25,8.4,6.25,2.0
551927,2012407,,,4.75,5.5,,,2.6,7.25,5.0,7.0,6.75,2.0
551928,2012408,5.75,8.5,,,6.42,5.0,5.4,7.0,,6.8,,2.0
551929,2012409,6.75,9.5,,,7.83,7.25,3.4,7.5,,6.0,,2.0
551930,2012410,,,4.75,5.0,,,4.4,6.5,5.5,6.0,4.75,2.0
551931,2012411,6.5,9.0,,,7.42,6.75,8.2,7.25,,7.6,,2.0
551932,2012412,,,5.0,6.0,,,5.2,7.0,7.25,7.8,5.75,2.0
551933,2012413,,,5.0,4.67,,,4.6,3.5,4.5,5.8,4.5,2.0
551934,2012414,7.0,8.0,,,5.92,2.75,3.4,6.0,,6.2,,2.0
551935,2012415,8.0,8.75,,,7.25,5.0,5.0,7.0,,6.0,,2.0
551936,2012416,5.0,8.75,,,5.75,3.5,3.8,5.5,,2.2,,2.0
551937,2012417,6.75,6.5,,,5.17,2.25,3.8,6.75,,5.6,,2.0
551938,2012418,6.0,8.75,,,6.33,4.25,4.0,7.0,,5.2,,2.0
551939,2012419,,,6.25,5.92,,,7.0,6.75,5.25,8.0,6.25,2.0
551940,2012420,4.5,8.5,,,5.25,2.75,2.6,5.5,,6.0,,2.0
551941,2012421,6.25,7.0,,,5.92,4.5,5.2,6.25,,5.2,,2.0
551942,2012422,,,8.25,6.92,,,5.4,7.0,5.75,7.4,6.75,2.0
551943,2012423,4.25,7.5,,,5.33,4.25,2.2,6.0,,5.2,,2.0
551944,2012424,,,7.5,6.75,,,6.4,5.25,6.25,7.2,6.5,2.0
551945,2012425,,,6.75,6.42,,,4.0,5.5,6.25,7.0,6.25,2.0
551946,2012426,9.0,9.5,,,9.42,9.75,7.0,8.25,,8.0,,2.0
551947,2012427,,,6.5,6.33,,,4.6,6.25,5.5,7.4,7.0,2.0
551948,2012428,7.5,9.25,,,7.92,7.0,2.8,6.25,,7.0,,2.0
551949,2012429,7.25,9.0,,,7.17,5.25,4.0,7.16,,6.8,,2.0
551950,2012430,,,7.0,6.25,,,5.2,5.0,5.0,6.6,6.75,2.0
551951,2012431,7.0,9.5,,,8.08,7.75,8.2,7.75,,6.6,,2.0
551952,2012432,,,3.75,4.17,,,3.0,6.5,4.25,4.6,4.5,2.0
551953,2012433,5.25,8.0,,,6.25,5.5,2.8,6.25,,5.6,,2.0
551954,2012434,,,8.75,8.0,,,8.6,6.75,8.75,9.4,6.5,2.0
551955,2012435,,,6.25,5.83,,,4.8,7.16,4.75,4.6,6.5,2.0
551956,2012436,,,6.25,6.5,,,4.4,7.5,7.25,7.0,6.0,2.0
551957,2012437,,,6.5,6.5,,,4.6,7.75,5.5,7.4,7.5,2.0
551958,2012438,,,7.75,7.0,,,5.6,7.25,6.5,8.8,6.75,2.0
551959,2012439,7.0,9.25,,,6.92,4.5,6.8,5.75,,5.4,,2.0
551960,2012440,,,4.25,4.92,,,2.6,5.75,5.5,4.6,5.0,2.0
551961,2012441,,,6.75,7.25,,,8.2,6.0,6.5,8.6,8.5,2.0
551962,2012442,6.75,8.75,,,7.33,6.5,3.4,5.5,,6.0,,2.0
551963,2012443,,,6.0,5.58,,,4.4,6.5,3.5,7.2,7.25,2.0
551964,2012444,,,6.75,6.25,,,6.2,5.75,5.75,7.2,6.25,2.0
551965,2012445,,,3.25,4.25,,,6.4,6.25,5.5,5.2,4.0,2.0
551966,2012446,,,4.5,5.42,,,5.6,5.25,6.0,6.6,5.75,2.0
551967,2012447,,,6.25,6.0,,,5.2,6.75,6.25,7.0,5.5,2.0
551968,2012448,,,7.25,6.17,,,5.0,6.5,4.5,8.0,6.75,2.0
551969,2012449,5.75,7.5,,,6.75,7.0,3.6,5.75,,6.0,,2.0
551970,2012450,6.75,8.25,,,6.5,4.5,3.4,6.75,,6.4,,2.0
551971,2012451,,,5.25,5.83,,,5.2,6.5,5.25,8.0,7.0,2.0
551972,2012452,,,5.5,4.92,,,5.2,6.75,4.0,7.6,5.25,2.0
