No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
312503,1039850,,,5.25,5.92,,,5.6,6.75,5.5,7.8,7.0,1.0
312504,1039851,,,6.5,6.0,,,3.8,7.75,5.25,8.6,6.25,1.0
312505,1039852,,,7.5,7.08,,,5.2,6.5,6.5,9.6,7.25,1.0
312506,1039853,,,8.25,6.92,,,5.8,7.0,5.75,8.6,6.75,1.0
312507,1039854,,,6.25,5.92,,,4.4,6.75,4.5,8.0,7.0,1.0
312508,1039855,,,8.25,7.08,,,2.6,6.5,7.5,8.8,5.5,1.0
312509,1039856,,,7.75,6.75,,,3.2,8.0,4.75,8.6,7.75,1.0
312510,1039857,,,8.75,6.83,,,4.4,6.75,4.25,8.4,7.5,1.0
312511,1039858,,,6.75,6.08,,,2.8,6.25,4.0,8.0,7.5,1.0
312512,1039859,,,7.25,6.75,,,7.8,6.75,5.5,8.4,7.5,1.0
312513,1039860,,,8.75,7.67,,,4.4,4.25,5.25,9.0,9.0,1.0
312514,1039861,7.0,8.5,,,6.92,5.25,5.2,7.5,,7.6,,1.0
312515,1039862,7.0,7.25,,,6.08,4.0,2.4,4.5,,5.4,,1.0
312516,1039863,8.0,7.75,,,6.67,4.25,5.4,7.75,,7.0,,1.0
312517,1039864,8.0,8.75,,,7.5,5.75,5.8,8.25,,8.4,,1.0
312518,1039865,7.75,9.5,,,8.58,8.5,4.0,7.25,,7.8,,1.0
312519,1039866,6.0,9.0,,,6.5,4.5,4.4,8.5,,8.2,,1.0
312520,1039867,5.25,7.25,,,5.58,4.25,3.8,6.25,,4.6,,1.0
312521,1039868,6.25,9.0,,,7.0,5.75,2.6,6.25,,4.6,,1.0
312522,1039869,6.5,9.0,,,7.25,6.25,5.6,7.25,,6.2,,1.0
312523,1039870,6.25,8.25,,,6.5,5.0,2.4,5.75,,6.4,,1.0
312524,1039871,6.75,6.75,,,6.08,4.75,2.2,6.5,,3.6,,1.0
312525,1039872,7.0,7.5,,,7.33,7.5,3.6,6.5,,7.2,,1.0
312526,1039873,6.5,8.25,,,6.58,5.0,2.2,5.75,,4.6,,1.0
312527,1039874,8.25,9.25,,,8.67,8.5,7.8,8.5,,8.6,,1.0
312528,1039875,6.5,6.5,,,5.67,4.0,2.6,6.5,,4.6,,1.0
312529,1039876,6.5,8.5,,,6.75,5.25,6.8,6.75,,7.4,,1.0
312530,1039877,7.25,8.5,,,6.92,5.0,8.4,8.75,,8.4,,1.0
312531,1039878,6.75,9.0,,,6.58,4.0,3.0,6.25,,5.4,,1.0
312532,1039879,7.5,7.25,,,6.75,5.5,2.4,8.5,,6.6,,1.0
312533,1039880,6.25,7.75,,,6.58,5.75,8.0,9.0,,9.2,,1.0
312534,1039881,8.25,8.0,,,7.17,5.25,4.2,8.25,,7.6,,1.0
312535,1039882,7.25,9.25,,,7.67,6.5,6.8,8.75,,8.2,,1.0
312536,1039883,7.25,8.25,,,6.83,5.0,6.6,9.0,,8.4,,1.0
312537,1039884,7.25,8.25,,,7.25,6.25,4.2,8.5,,5.4,,1.0
312538,1039885,6.5,9.25,,,6.42,3.5,6.6,6.75,,8.6,,1.0
312539,1039886,6.0,7.75,,,6.33,5.25,2.8,8.0,,3.0,,1.0
312540,1039887,7.0,8.75,,,6.75,4.5,4.4,8.75,,6.6,,1.0
312541,1039888,6.5,8.75,,,6.58,4.5,3.2,7.0,,6.2,,1.0
312542,1039889,6.0,6.25,,,5.67,4.75,3.0,8.25,,3.2,,1.0
312543,1039890,7.5,8.75,,,7.33,5.75,7.2,8.75,,9.6,,1.0
312544,1039891,7.75,8.75,,,7.83,7.0,4.6,8.25,,6.4,,1.0
312545,1039892,6.5,8.0,,,6.58,5.25,4.0,7.75,,7.0,,1.0
312546,1039893,5.75,7.75,,,6.42,5.75,5.6,5.75,,5.6,,1.0
312547,1039894,6.5,7.75,,,6.33,4.75,9.0,8.75,,8.6,,1.0
312548,1039895,5.5,7.25,,,5.5,3.75,3.6,7.0,,6.6,,1.0
312549,1039896,7.75,7.75,,,6.83,5.0,6.2,8.25,,7.8,,1.0
312550,1039897,5.25,7.5,,,5.42,3.5,3.4,8.25,,6.8,,1.0
312551,1039898,6.25,8.25,,,6.0,3.5,5.2,6.25,,7.8,,1.0
312552,1039899,8.0,8.25,,,7.25,5.5,5.4,8.0,,8.8,,1.0
312553,1039900,7.5,8.75,,,6.75,4.0,2.6,7.75,,8.0,,1.0
312554,1039901,8.25,9.25,,,7.42,4.75,6.8,8.25,,9.2,,1.0
312555,1039902,6.0,8.5,,,6.08,3.75,5.8,9.0,,9.0,,1.0
312556,1039903,6.75,7.75,,,6.33,4.5,3.0,8.0,,5.8,,1.0
312557,1039904,6.0,8.5,,,6.17,4.0,2.0,7.75,,6.6,,1.0
312558,1039905,7.0,8.0,,,6.75,5.25,5.2,7.75,,7.6,,1.0
312559,1039906,6.75,6.0,,,5.58,4.0,4.0,7.5,,5.6,,1.0
312560,1039907,5.25,8.0,,,6.17,5.25,5.8,6.5,,7.8,,1.0
312561,1039908,6.5,8.0,,,6.17,4.0,3.6,7.25,,6.4,,1.0
312562,1039909,8.25,8.75,,,7.58,5.75,3.8,6.75,,6.6,,1.0
312563,1039910,7.25,8.5,,,7.17,5.75,8.2,8.5,,9.0,,1.0
312564,1039911,7.25,7.75,,,7.25,6.75,3.0,7.0,,7.4,,1.0
312565,1039912,7.5,9.5,,,7.75,6.25,5.2,7.5,,8.4,,1.0
312566,1039913,7.0,8.75,,,6.92,5.0,2.4,8.25,,6.2,,1.0
312567,1039914,7.25,8.5,,,6.92,5.0,3.2,7.75,,5.4,,1.0
312568,1039915,6.0,7.5,,,6.58,6.25,4.2,7.0,,6.6,,1.0
312569,1039916,8.5,7.75,,,8.08,8.0,4.8,7.5,,7.8,,1.0
312570,1039917,6.25,7.25,,,5.75,3.75,6.6,8.0,,8.6,,1.0
312571,1039918,6.75,8.75,,,6.67,4.5,3.8,8.0,,7.2,,1.0
312572,1039919,7.0,8.5,,,7.42,6.75,3.4,7.75,,6.4,,1.0
312573,1039920,5.75,5.75,,,5.42,4.75,3.8,8.25,,2.6,,1.0
312574,1039921,6.0,7.25,,,5.92,4.5,4.0,8.0,,8.0,,1.0
312575,1039922,6.5,6.25,,,5.67,4.25,5.0,7.25,,6.6,,1.0
312576,1039923,5.75,8.75,,,7.42,7.75,4.4,8.75,,7.8,,1.0
312577,1039924,7.5,9.0,,,7.42,5.75,3.6,8.5,,7.4,,1.0
312578,1039925,8.0,8.25,,,7.5,6.25,7.8,8.75,,9.0,,1.0
312579,1039926,6.5,7.0,,,5.5,3.0,2.6,8.5,,6.6,,1.0
312580,1039927,7.5,8.0,,,6.5,4.0,3.6,7.0,,5.0,,1.0
312581,1039928,7.0,7.25,,,6.67,5.75,4.2,7.0,,8.2,,1.0
312582,1039929,6.75,7.25,,,6.08,4.25,4.8,7.5,,6.6,,1.0
312583,1039930,7.75,8.0,,,6.92,5.0,6.8,8.75,,7.8,,1.0
312584,1039931,7.25,9.0,,,7.42,6.0,4.6,8.0,,7.4,,1.0
312585,1039932,7.25,8.0,,,6.33,3.75,3.8,8.75,,7.8,,1.0
312586,1039933,,,7.75,6.92,,,6.0,8.75,5.25,9.6,7.75,1.0
312587,1039934,,,6.5,7.25,,,8.8,8.75,7.25,9.6,8.0,1.0
312588,1039935,,,8.25,7.08,,,4.2,7.0,5.5,8.8,7.5,1.0
312589,1039936,,,8.0,6.92,,,3.8,7.0,4.75,8.6,8.0,1.0
312590,1039937,,,3.75,5.08,,,5.2,6.5,4.5,7.4,7.0,1.0
312591,1039938,,,8.75,7.58,,,4.4,5.25,5.25,9.2,8.75,1.0
312592,1039939,,,9.0,7.75,,,4.6,7.0,6.0,9.0,8.25,1.0
312593,1039940,,,6.5,6.75,,,3.6,5.25,5.25,8.6,8.5,1.0
312594,1039941,,,8.5,7.42,,,3.6,7.25,4.75,8.6,9.0,1.0
312595,1039942,,,8.5,7.67,,,3.8,7.25,5.75,9.0,8.75,1.0
312596,1039943,,,5.0,5.83,,,4.0,6.0,4.5,8.8,8.0,1.0
312597,1039944,,,8.0,7.08,,,4.4,8.0,5.5,8.6,7.75,1.0
312598,1039945,,,5.0,4.5,,,2.6,6.5,3.75,6.8,4.75,1.0
312599,1039946,,,8.25,6.67,,,2.8,6.5,4.5,8.0,7.25,1.0
312600,1039947,,,5.25,5.58,,,3.6,6.0,5.5,8.0,6.0,1.0
312601,1039948,,,8.25,7.25,,,5.0,7.5,5.75,8.8,7.75,1.0
312602,1039949,,,8.25,7.0,,,5.4,7.0,5.5,8.4,7.25,1.0
312603,1039950,,,8.75,7.42,,,4.2,7.0,5.5,8.2,8.0,1.0
312604,1039951,,,7.75,6.67,,,3.2,7.75,4.75,8.2,7.5,1.0
312605,1039952,7.75,8.0,,,7.0,5.25,2.8,7.0,,4.0,,1.0
312606,1039953,8.0,9.0,,,7.92,6.75,3.0,7.0,,6.0,,1.0
312607,1039954,7.0,8.75,,,6.5,3.75,3.6,6.75,,8.0,,1.0
312608,1039955,,,5.5,5.08,,,3.6,4.5,3.5,8.4,6.25,1.0
312609,1039956,,,5.5,5.58,,,3.2,8.0,4.75,8.0,6.5,1.0
312610,1039957,4.25,5.0,,,4.08,3.0,2.6,6.5,,3.4,,1.0
312611,1039958,5.75,7.5,,,6.17,5.25,2.4,6.0,,4.0,,1.0
312612,1039959,6.75,8.5,,,6.08,3.0,4.2,7.0,,6.6,,1.0
312613,1039960,6.25,8.5,,,6.42,4.5,3.2,6.75,,8.0,,1.0
312614,1039961,7.75,8.75,,,7.33,5.5,2.4,7.5,,4.4,,1.0
312615,1039962,7.0,8.5,,,6.92,5.25,3.6,8.0,,6.6,,1.0
312616,1039963,,,7.75,6.42,,,2.4,6.25,4.5,8.2,7.0,1.0
312617,1039964,5.75,8.75,,,6.25,4.25,5.0,6.25,,6.2,,1.0
312618,1039965,6.25,8.25,,,6.75,5.75,4.6,8.25,,5.8,,1.0
312619,1039966,,,8.5,7.42,,,2.0,7.0,5.75,8.4,8.0,1.0
312620,1039967,5.5,7.0,,,5.08,2.75,4.2,7.5,,7.2,,1.0
312621,1039968,5.75,8.5,,,6.17,4.25,8.2,8.75,,7.2,,1.0
312622,1039969,7.25,9.0,,,7.5,6.25,8.0,8.75,,8.4,,1.0
312623,1039970,,,5.0,5.0,,,4.2,6.75,4.75,7.4,5.25,1.0
312624,1039971,6.75,8.75,,,7.17,6.0,6.4,8.0,,8.6,,1.0
312625,1039972,6.25,8.0,,,6.33,4.75,3.2,7.25,,6.0,,1.0
312626,1039973,,,9.75,8.42,,,6.2,8.0,8.5,9.2,7.0,1.0
312627,1039974,7.5,8.5,,,7.25,5.75,3.0,8.25,,6.0,,1.0
312628,1039975,7.75,9.0,,,7.08,4.5,3.8,7.75,,7.0,,1.0
312629,1039976,,,6.5,6.42,,,4.0,7.5,6.0,6.8,6.75,1.0
312630,1039977,5.75,6.5,,,4.92,2.5,1.2,7.75,,6.0,,1.0
312631,1039978,6.25,7.5,,,6.08,4.5,7.0,7.75,,7.2,,1.0
312632,1039979,5.5,7.75,,,5.92,4.5,3.2,8.0,,4.8,,1.0
312633,1039980,7.0,7.75,,,6.25,4.0,3.4,8.5,,4.4,,1.0
312634,1039981,7.25,8.5,,,7.75,7.5,6.8,8.5,,8.6,,1.0
312635,1039982,6.5,9.0,,,6.42,3.75,4.8,8.75,,7.8,,1.0
312636,1039983,7.0,8.0,,,6.25,3.75,8.6,9.5,,9.2,,1.0
312637,1039984,7.75,8.0,,,7.0,5.25,3.4,8.25,,6.6,,1.0
312638,1039985,6.25,6.0,,,5.42,4.0,2.6,5.0,,5.6,,1.0
312639,1039986,,,8.25,7.08,,,4.8,8.0,4.75,8.8,8.25,1.0
312640,1039987,8.0,8.75,,,7.42,5.5,2.6,7.5,,5.2,,1.0
312641,1039988,6.75,8.25,,,6.83,5.5,4.2,7.0,,8.2,,1.0
312642,1039989,6.25,7.25,,,5.5,3.0,2.6,7.5,,5.6,,1.0
312643,1039990,7.0,8.25,,,6.33,3.75,3.2,7.0,,5.6,,1.0
312644,1039991,,,8.0,6.0,,,2.6,7.25,2.5,8.6,7.5,1.0
312645,1039992,8.25,7.5,,,7.58,7.0,6.0,7.5,,7.6,,1.0
312646,1039993,7.75,8.75,,,6.5,3.0,3.8,7.75,,4.6,,1.0
312647,1039994,6.75,8.5,,,6.5,4.25,6.2,7.5,,7.8,,1.0
312648,1039995,5.0,6.5,,,5.33,4.5,1.6,6.5,,3.6,,1.0
312649,1039996,6.5,8.25,,,6.42,4.5,3.8,7.75,,7.2,,1.0
312650,1039997,7.75,9.0,,,7.42,5.5,5.2,8.25,,8.4,,1.0
312651,1039998,7.5,8.5,,,7.17,5.5,3.8,8.25,,6.2,,1.0
312652,1039999,7.0,7.0,,,6.33,5.0,3.8,7.0,,7.0,,1.0
312653,1040000,,,4.75,5.5,,,7.4,6.5,4.5,9.2,7.25,1.0
312654,1040001,,,8.25,7.17,,,4.8,7.25,6.0,8.8,7.25,1.0
312655,1040002,6.75,7.25,,,6.0,4.0,4.4,8.0,,6.4,,1.0
312656,1040003,,,6.25,5.5,,,4.8,7.0,3.75,8.6,6.5,1.0
312657,1040004,,,6.5,6.33,,,6.8,8.5,5.75,8.0,6.75,1.0
312658,1040005,7.75,9.0,,,7.5,5.75,3.0,7.25,,7.4,,1.0
312659,1040006,,,5.25,5.42,,,8.0,5.75,5.75,9.2,5.25,1.0
312660,1040007,,,4.75,4.92,,,6.0,6.75,3.25,8.8,6.75,1.0
312661,1040008,,,7.0,6.33,,,2.8,5.75,3.5,8.6,8.5,1.0
312662,1040009,,,6.25,5.0,,,2.2,6.0,5.25,7.2,3.5,1.0
312663,1040010,,,6.0,4.83,,,3.4,5.0,4.25,8.2,4.25,1.0
312664,1040011,,,7.25,6.42,,,2.8,6.5,5.25,8.4,6.75,1.0
312665,1040012,,,5.0,5.33,,,7.6,7.5,4.25,8.4,6.75,1.0
312666,1040014,,,6.25,6.25,,,2.4,8.75,5.0,7.6,7.5,1.0
312667,1040015,4.25,6.75,,,5.33,5.0,5.0,8.5,,8.0,,1.0
312668,1040016,,,5.5,5.83,,,2.4,7.5,5.0,8.2,7.0,1.0
312669,1040017,7.25,8.5,,,6.83,4.75,6.8,9.25,,5.6,,1.0
312670,1040018,7.0,8.25,,,6.17,3.25,2.6,6.75,,5.6,,1.0
312671,1040019,8.75,9.75,,,8.75,7.75,7.2,9.0,,8.8,,1.0
312672,1040020,6.75,8.25,,,6.67,5.0,5.2,8.25,,8.2,,1.0
312673,1040021,5.75,7.75,,,5.92,4.25,3.4,8.0,,7.2,,1.0
312674,1040022,6.0,6.75,,,5.58,4.0,2.0,6.75,,3.2,,1.0
312675,1040023,5.75,6.0,,,5.58,5.0,2.4,8.0,,6.4,,1.0
312676,1040024,6.0,5.75,,,5.67,5.25,5.2,7.5,,7.8,,1.0
312677,1040025,8.0,8.75,,,8.17,7.75,4.2,7.0,,7.8,,1.0
312678,1040026,7.75,8.5,,,8.08,8.0,2.0,8.5,,6.6,,1.0
312679,1040027,7.25,8.25,,,6.67,4.5,7.6,9.0,,8.6,,1.0
312680,1040028,8.25,6.0,,,6.0,3.75,2.4,4.5,,5.4,,1.0
312681,1040029,8.0,9.25,,,8.5,8.25,6.0,8.75,,8.0,,1.0
312682,1040030,7.0,7.5,,,6.83,6.0,2.4,8.25,,7.6,,1.0
312683,1040031,7.75,9.75,,,8.75,8.75,8.8,9.0,,7.4,,1.0
312684,1040032,7.0,5.0,,,5.0,3.0,2.4,5.25,,3.0,,1.0
312685,1040033,7.25,9.25,,,7.5,6.0,9.4,8.75,,8.4,,1.0
312686,1040034,,,7.75,7.08,,,3.0,7.25,6.0,9.2,7.5,1.0
312687,1040035,6.75,7.0,,,6.25,5.0,4.2,8.75,,7.2,,1.0
312688,1040036,6.75,9.25,,,7.5,6.5,4.8,8.75,,7.4,,1.0
312689,1040037,,,8.5,6.42,,,6.8,7.5,5.25,8.6,5.5,1.0
312690,1040038,6.5,8.0,,,6.92,6.25,4.2,9.0,,4.4,,1.0
312691,1040039,,,6.25,6.75,,,7.0,6.75,6.0,8.4,8.0,1.0
312692,1040040,8.25,8.0,,,7.58,6.5,2.4,6.25,,4.6,,1.0
312693,1040041,7.0,8.25,,,6.92,5.5,3.2,7.0,,7.2,,1.0
312694,1040042,5.0,8.5,,,5.83,4.0,2.8,6.5,,7.2,,1.0
312695,1040043,,,8.25,6.92,,,4.2,7.75,3.75,8.6,8.75,1.0
312696,1040044,,,8.0,7.0,,,3.0,8.0,4.5,8.4,8.5,1.0
312697,1040045,7.25,7.5,,,6.42,4.5,7.0,8.25,,7.0,,1.0
312698,1040046,7.75,8.75,,,7.5,6.0,4.8,8.0,,8.2,,1.0
312699,1040047,6.5,9.25,,,7.25,6.0,5.0,7.75,,7.0,,1.0
312700,1040048,6.75,8.5,,,7.58,7.5,7.0,8.75,,6.4,,1.0
312701,1040049,7.0,7.5,,,5.83,3.0,3.4,6.0,,5.2,,1.0
312702,1040050,,,7.25,6.08,,,4.0,7.5,4.75,8.2,6.25,1.0
312703,1040051,6.75,8.5,,,7.08,6.0,6.6,8.5,,8.4,,1.0
312704,1040052,5.75,7.25,,,5.75,4.25,3.6,6.5,,6.2,,1.0
312705,1040053,,,4.0,5.83,,,8.0,7.75,5.0,8.4,8.5,1.0
312706,1040054,6.75,7.75,,,6.0,3.5,4.0,7.5,,7.0,,1.0
312707,1040055,8.0,8.75,,,8.0,7.25,4.6,8.0,,7.2,,1.0
312708,1040056,8.0,9.25,,,8.75,9.0,3.0,7.5,,6.6,,1.0
312709,1040057,6.75,9.5,,,7.08,5.0,5.0,7.5,,6.2,,1.0
312710,1040058,,,8.25,7.08,,,4.6,7.25,5.25,8.4,7.75,1.0
312711,1040059,4.75,7.5,,,5.67,4.75,3.4,6.0,,3.2,,1.0
312712,1040060,,,6.75,6.58,,,5.4,6.75,6.0,8.4,7.0,1.0
312713,1040061,6.75,7.0,,,5.67,3.25,2.8,7.0,,6.8,,1.0
312714,1040062,,,5.5,6.08,,,8.2,7.0,5.0,8.4,7.75,1.0
312715,1040063,8.25,8.5,,,7.17,4.75,5.4,8.75,,7.4,,1.0
312716,1040064,,,8.75,7.83,,,5.4,7.5,7.0,9.2,7.75,1.0
312717,1040065,8.0,8.75,,,6.58,3.0,6.0,7.75,,8.6,,1.0
312718,1040066,7.75,9.0,,,7.92,7.0,8.8,8.25,,9.2,,1.0
312719,1040067,6.5,7.25,,,5.67,3.25,3.2,6.75,,4.8,,1.0
312720,1040068,,,8.25,7.83,,,6.6,8.5,6.5,9.0,8.75,1.0
312721,1040069,7.25,7.5,,,6.42,4.5,6.4,8.25,,7.8,,1.0
312722,1040070,,,5.75,4.92,,,4.6,7.0,4.0,8.2,5.0,1.0
312723,1040071,,,8.75,8.42,,,4.8,7.25,8.5,8.8,8.0,1.0
312724,1040072,5.75,7.75,,,5.75,3.75,3.8,8.0,,7.0,,1.0
312725,1040073,7.25,8.25,,,6.83,5.0,8.6,8.5,,8.6,,1.0
312726,1040074,,,5.75,5.08,,,4.4,7.5,2.5,7.4,7.0,1.0
312727,1040075,6.0,6.25,,,5.25,3.5,2.8,7.25,,6.6,,1.0
312728,1040076,7.25,7.25,,,6.0,3.5,4.0,6.75,,7.0,,1.0
312729,1040077,,,7.5,6.0,,,4.8,6.5,3.5,7.2,7.0,1.0
312730,1040078,8.5,8.75,,,8.42,8.0,3.0,7.75,,7.4,,1.0
312731,1040079,,,8.75,7.33,,,3.8,8.5,7.25,9.2,6.0,1.0
312732,1040080,6.5,8.75,,,7.33,6.75,5.0,8.25,,6.4,,1.0
312733,1040081,7.75,8.25,,,7.08,5.25,6.6,6.75,,7.8,,1.0
312734,1040082,,,8.5,6.5,,,1.4,7.25,3.0,8.6,8.0,1.0
312735,1040083,7.5,9.25,,,6.58,3.0,3.8,5.25,,5.0,,1.0
312736,1040084,7.5,8.5,,,7.42,6.25,7.0,8.25,,7.6,,1.0
312737,1040085,,,7.5,6.33,,,3.0,6.0,4.0,8.4,7.5,1.0
312738,1040086,,,8.0,7.17,,,3.4,7.25,6.25,8.0,7.25,1.0
312739,1040087,,,6.75,5.5,,,1.8,7.25,4.75,8.4,5.0,1.0
312740,1040088,7.0,8.5,,,7.0,5.5,3.8,8.0,,7.6,,1.0
312741,1040089,,,4.25,4.58,,,2.4,6.75,5.0,7.6,4.5,1.0
312742,1040090,,,4.75,5.17,,,4.4,5.5,4.75,8.8,6.0,1.0
312743,1040091,7.0,8.75,,,7.17,5.75,3.6,7.75,,5.0,,1.0
312744,1040092,5.5,7.75,,,5.83,4.25,3.2,6.0,,5.2,,1.0
312745,1040093,5.0,6.75,,,5.08,3.5,2.8,7.75,,5.2,,1.0
312746,1040094,8.0,9.75,,,8.67,8.25,7.0,8.75,,8.6,,1.0
312747,1040095,6.25,7.25,,,6.17,5.0,5.8,7.25,,7.4,,1.0
312748,1040096,,,8.0,7.25,,,4.4,7.25,7.75,8.0,6.0,1.0
312749,1040097,7.0,7.75,,,6.5,4.75,2.2,8.0,,5.4,,1.0
312750,1040098,7.75,9.25,,,7.08,4.25,4.0,7.0,,7.6,,1.0
312751,1040099,8.25,8.75,,,7.42,5.25,4.4,5.75,,5.6,,1.0
312752,1040100,7.5,9.5,,,7.58,5.75,5.4,8.0,,7.0,,1.0
312753,1040101,,,8.5,7.58,,,2.4,7.75,6.5,9.0,7.75,1.0
312754,1040102,7.25,7.5,,,6.33,4.25,5.8,8.5,,8.0,,1.0
312755,1040103,,,6.5,7.0,,,9.2,7.5,5.5,9.2,9.0,1.0
312756,1040104,8.0,8.75,,,7.25,5.0,4.2,7.0,,7.2,,1.0
312757,1040105,6.5,6.75,,,5.5,3.25,2.6,5.5,,4.4,,1.0
312758,1040106,8.0,8.5,,,7.75,6.75,4.6,7.25,,4.8,,1.0
312759,1040107,,,8.5,7.17,,,2.4,7.75,4.75,8.0,8.25,1.0
312760,1040108,7.0,7.75,,,6.83,5.75,4.4,6.25,,6.2,,1.0
312761,1040109,8.25,7.5,,,6.5,3.75,3.4,6.75,,4.4,,1.0
312762,1040110,,,7.0,5.83,,,4.2,7.0,4.75,8.6,5.75,1.0
312763,1040111,7.5,6.5,,,6.0,4.0,7.6,8.5,,8.4,,1.0
312764,1040112,7.5,9.75,,,8.17,7.25,5.2,8.5,,8.4,,1.0
312765,1040113,6.5,7.75,,,6.58,5.5,3.8,7.25,,6.8,,1.0
312766,1040114,5.25,8.25,,,6.08,4.75,2.6,6.5,,2.6,,1.0
312767,1040115,,,8.0,6.5,,,4.6,7.25,5.0,8.4,6.5,1.0
312768,1040116,,,7.75,6.33,,,4.6,7.75,3.5,9.0,7.75,1.0
312769,1040117,7.25,8.75,,,6.5,3.5,4.2,8.0,,7.2,,1.0
312770,1040118,7.25,8.5,,,7.08,5.5,5.4,8.5,,8.8,,1.0
312771,1040119,,,9.25,8.42,,,5.6,8.25,7.0,9.0,9.0,1.0
312772,1040120,6.25,7.75,,,5.58,2.75,2.6,8.25,,6.0,,1.0
312773,1040121,8.25,8.0,,,8.08,8.0,3.2,8.5,,7.0,,1.0
312774,1040122,7.5,8.5,,,7.0,5.0,4.8,6.75,,8.4,,1.0
312775,1040123,7.25,8.75,,,7.75,7.25,4.2,8.0,,7.2,,1.0
312776,1040124,7.0,8.75,,,7.0,5.25,6.2,8.0,,7.8,,1.0
312777,1040125,7.5,8.0,,,6.5,4.0,3.6,8.5,,7.0,,1.0
312778,1040126,6.5,5.75,,,5.58,4.5,3.6,7.75,,7.4,,1.0
312779,1040127,7.25,8.75,,,6.92,4.75,8.4,8.25,,8.6,,1.0
312780,1040128,4.5,7.75,,,5.5,4.25,3.2,4.5,,4.2,,1.0
312781,1040129,5.75,5.75,,,5.25,4.25,3.8,6.5,,5.4,,1.0
312782,1040130,7.75,9.0,,,7.75,6.5,4.0,8.0,,7.0,,1.0
312783,1040131,8.0,8.75,,,7.58,6.0,5.6,8.25,,7.6,,1.0
312784,1040132,7.25,9.5,,,7.5,5.75,4.0,6.5,,7.0,,1.0
312785,1040133,7.5,9.0,,,8.33,8.5,6.6,7.0,,6.6,,1.0
312786,1040134,5.75,8.0,,,6.17,4.75,2.4,6.75,,6.6,,1.0
312787,1040135,7.75,9.5,,,7.67,5.75,3.8,8.5,,6.0,,1.0
312788,1040136,6.0,8.75,,,6.58,5.0,3.0,8.25,,5.2,,1.0
312789,1040137,4.75,6.5,,,5.17,4.25,3.2,7.0,,4.0,,1.0
312790,1040138,6.5,8.5,,,6.17,3.5,2.0,7.0,,6.0,,1.0
312791,1040139,8.5,7.75,,,8.25,8.5,8.8,8.75,,8.6,,1.0
312792,1040140,6.75,9.5,,,7.42,6.0,5.6,8.25,,6.8,,1.0
312793,1040141,4.75,6.5,,,5.17,4.25,4.2,6.5,,6.6,,1.0
312794,1040142,8.75,9.0,,,8.0,6.25,7.6,8.25,,8.0,,1.0
312795,1040143,6.75,7.5,,,6.17,4.25,4.0,6.5,,6.6,,1.0
312796,1040144,6.5,7.5,,,7.08,7.25,3.4,6.75,,7.4,,1.0
312797,1040145,6.0,8.75,,,6.0,3.25,2.4,6.0,,7.2,,1.0
312798,1040146,7.5,7.0,,,5.92,3.25,2.2,5.0,,3.2,,1.0
312799,1040147,6.75,9.25,,,7.17,5.5,3.8,5.75,,7.0,,1.0
312800,1040148,7.0,8.25,,,6.83,5.25,6.0,5.0,,6.0,,1.0
312801,1040149,9.0,9.75,,,8.83,7.75,5.2,8.0,,5.6,,1.0
312802,1040150,8.0,8.25,,,6.83,4.25,7.6,7.5,,8.4,,1.0
312803,1040151,6.5,7.25,,,6.5,5.75,4.6,7.5,,7.8,,1.0
312804,1040152,7.5,8.25,,,7.0,5.25,6.0,8.25,,8.6,,1.0
312805,1040153,7.75,9.75,,,7.75,5.75,3.8,8.75,,8.4,,1.0
312806,1040154,6.0,8.0,,,6.0,4.0,2.8,7.25,,7.0,,1.0
312807,1040155,6.25,5.75,,,4.75,2.25,3.0,4.25,,4.0,,1.0
312808,1040156,6.5,7.5,,,6.0,4.0,4.6,7.5,,7.6,,1.0
312809,1040157,7.75,8.5,,,6.75,4.0,7.4,8.75,,8.8,,1.0
312810,1040158,7.0,8.0,,,6.0,3.0,4.2,6.5,,6.8,,1.0
312811,1040159,6.25,7.25,,,5.83,4.0,3.0,7.5,,7.0,,1.0
312812,1040160,8.0,9.25,,,7.92,6.5,4.6,7.0,,8.4,,1.0
312813,1040161,6.75,8.25,,,7.17,6.5,2.6,7.25,,5.8,,1.0
312814,1040162,6.5,7.5,,,6.58,5.75,5.2,8.0,,7.6,,1.0
312815,1040163,8.25,9.25,,,7.67,5.5,6.2,8.25,,8.2,,1.0
312816,1040164,6.5,5.25,,,5.08,3.5,3.6,7.5,,7.4,,1.0
312817,1040165,4.5,7.5,,,5.17,3.5,3.4,5.5,,5.0,,1.0
312818,1040166,7.25,8.75,,,6.75,4.25,3.0,5.75,,6.2,,1.0
312819,1040167,4.5,6.5,,,4.58,2.75,2.6,7.0,,4.4,,1.0
312820,1040168,8.0,7.0,,,7.17,6.5,3.0,7.25,,6.4,,1.0
312821,1040169,7.5,6.5,,,5.92,3.75,2.0,4.5,,4.4,,1.0
312822,1040170,6.25,7.25,,,5.25,2.25,4.4,6.75,,6.6,,1.0
312823,1040171,8.25,7.75,,,7.08,5.25,3.0,7.75,,4.0,,1.0
312824,1040172,6.75,9.25,,,7.5,6.5,4.6,6.0,,5.6,,1.0
312825,1040173,7.5,9.5,,,7.58,5.75,5.8,8.25,,8.2,,1.0
