,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
544654,544654,544655,,,6.5,6.92,,,9.0,6.75,6.25,8.8,8.0,2.0
544656,544656,544657,,,6.0,6.0,,,3.8,6.25,5.0,7.6,7.0,2.0
544661,544661,544662,,,7.0,7.0,,,4.2,6.25,7.5,8.0,6.5,2.0
544664,544664,544665,,,6.25,6.17,,,2.2,7.0,6.0,6.6,6.25,2.0
544665,544665,544666,,,5.0,5.0,,,6.4,7.0,5.25,5.8,4.75,2.0
544666,544666,544667,,,8.25,6.25,,,4.6,7.0,3.5,6.8,7.0,2.0
544668,544668,544669,,,7.0,7.5,,,6.2,6.75,8.0,7.4,7.5,2.0
544669,544669,544670,,,6.25,5.42,,,4.2,7.0,5.25,7.4,4.75,2.0
544670,544670,544671,,,5.75,4.92,,,7.2,6.25,4.75,4.6,4.25,2.0
544671,544671,544672,,,7.25,6.25,,,4.0,6.0,4.75,6.8,6.75,2.0
544675,544675,544676,,,8.0,7.92,,,10.0,6.5,7.25,8.8,8.5,2.0
544676,544676,544677,,,7.75,7.67,,,,6.75,8.0,8.6,7.25,2.0
544677,544677,544678,,,5.25,5.0,,,7.0,6.5,5.0,5.8,4.75,2.0
544683,544683,544684,,,8.0,6.92,,,8.4,6.75,5.5,8.6,7.25,2.0
544684,544684,544685,,,7.75,7.92,,,9.2,6.5,7.75,9.0,8.25,2.0
544685,544685,544686,,,4.25,5.67,,,3.4,7.0,5.5,6.8,7.25,2.0
544686,544686,544687,,,5.5,6.75,,,9.2,7.0,6.5,8.0,8.25,2.0
544687,544687,544688,,,9.75,7.67,,,8.2,6.25,8.5,9.4,4.75,2.0
544688,544688,544689,,,8.0,7.08,,,7.2,7.5,6.75,8.0,6.5,2.0
544689,544689,544690,,,6.0,7.17,,,8.8,7.75,7.5,8.8,8.0,2.0
544690,544690,544691,,,8.25,7.33,,,8.4,8.25,8.75,8.4,5.0,2.0
544692,544692,544693,,,6.75,7.25,,,8.8,6.0,6.5,8.6,8.5,2.0
544693,544693,544694,,,5.75,5.67,,,6.0,5.75,5.5,7.8,5.75,2.0
544694,544694,544695,,,7.5,7.42,,,9.2,7.0,6.0,9.4,8.75,2.0
544696,544696,544697,,,8.25,7.67,,,7.8,8.5,8.5,8.8,6.25,2.0
544697,544697,544698,,,8.5,7.92,,,7.4,6.5,9.5,9.2,5.75,2.0
544698,544698,544699,,,4.75,6.0,,,8.6,7.5,6.25,8.2,7.0,2.0
544699,544699,544700,,,3.25,4.75,,,8.2,6.5,2.5,8.6,8.5,2.0
544701,544701,544702,,,8.5,8.33,,,7.8,7.5,8.5,9.4,8.0,2.0
544703,544703,544704,,,6.0,6.25,,,9.2,6.5,4.25,8.2,8.5,2.0
544704,544704,544705,,,6.0,6.0,,,8.4,8.25,7.25,8.0,4.75,2.0
544706,544706,544707,,,7.25,7.67,,,9.2,6.75,7.5,8.6,8.25,2.0
544707,544707,544708,,,4.5,6.0,,,6.8,8.0,7.0,7.0,6.5,2.0
544709,544709,544710,,,4.75,6.08,,,7.8,6.5,5.25,9.2,8.25,2.0
544710,544710,544711,,,8.5,7.0,,,8.0,7.25,6.25,8.8,6.25,2.0
544711,544711,544712,,,6.75,6.33,,,8.2,7.5,5.0,8.4,7.25,2.0
544712,544712,544713,,,7.5,7.17,,,8.8,7.5,5.75,9.2,8.25,2.0
544713,544713,544714,,,6.25,5.58,,,9.0,7.25,4.5,8.2,6.0,2.0
544718,544718,544719,,,8.75,8.92,,,9.2,7.5,9.0,9.2,9.0,2.0
544719,544719,544720,,,6.5,6.42,,,4.4,5.0,7.0,7.0,5.75,2.0
544720,544720,544721,,,6.25,6.17,,,6.2,5.5,6.25,7.4,6.0,2.0
544721,544721,544722,,,9.25,8.17,,,8.8,6.5,7.0,8.8,8.25,2.0
544722,544722,544723,,,7.75,6.25,,,9.0,7.0,5.5,8.0,5.5,2.0
544726,544726,544727,,,8.75,7.58,,,8.6,7.25,8.75,8.4,5.25,2.0
544728,544728,544729,,,6.25,6.67,,,8.8,7.0,6.0,8.2,7.75,2.0
544730,544730,544731,,,6.75,6.83,,,4.6,5.5,6.5,7.4,7.25,2.0
544731,544731,544732,,,5.5,4.42,,,4.8,6.75,2.75,5.8,5.0,2.0
544732,544732,544733,,,6.75,6.83,,,9.4,6.75,5.5,9.0,8.25,2.0
544733,544733,544734,,,8.25,7.25,,,,4.5,7.5,9.2,6.0,2.0
544734,544734,544735,,,6.5,5.5,,,6.4,7.25,4.75,6.8,5.25,2.0
544735,544735,544736,,,8.5,6.92,,,,7.25,5.25,9.0,7.0,2.0
544736,544736,544737,,,9.25,7.83,,,8.8,7.5,5.75,9.0,8.5,2.0
544737,544737,544738,,,6.5,6.75,,,9.2,6.5,6.0,9.2,7.75,2.0
544738,544738,544739,,,7.0,6.83,,,5.0,6.5,6.0,8.0,7.5,2.0
544739,544739,544740,,,8.25,8.17,,,8.6,8.0,8.0,9.2,8.25,2.0
544740,544740,544741,,,6.0,5.25,,,4.4,7.0,3.75,7.8,6.0,2.0
544741,544741,544742,,,6.0,6.75,,,9.4,7.0,7.5,8.6,6.75,2.0
544745,544745,544746,,,7.25,7.08,,,5.4,6.25,6.5,8.4,7.5,2.0
544746,544746,544747,,,7.75,7.42,,,9.6,8.25,6.75,7.8,7.75,2.0
544747,544747,544748,,,5.75,7.08,,,9.2,6.75,8.0,7.0,7.5,2.0
544748,544748,544749,,,8.75,7.92,,,9.6,7.0,8.0,9.2,7.0,2.0
544750,544750,544751,,,7.75,6.83,,,8.2,8.0,5.75,9.4,7.0,2.0
544751,544751,544752,,,6.25,6.17,,,8.0,8.0,7.0,9.4,5.25,2.0
544752,544752,544753,,,6.75,6.0,,,8.8,8.0,5.25,9.0,6.0,2.0
544754,544754,544755,,,8.0,7.25,,,8.6,7.25,8.25,8.6,5.5,2.0
544755,544755,544756,,,9.0,7.75,,,,6.5,8.75,9.2,5.5,2.0
544756,544756,544757,,,10.0,8.58,,,,6.75,10.0,9.4,5.75,2.0
544758,544758,544759,,,10.0,8.75,,,,6.5,10.0,9.4,6.25,2.0
544760,544760,544761,,,8.5,7.08,,,7.2,7.0,9.0,9.0,3.75,2.0
544761,544761,544762,,,8.5,8.42,,,,7.75,8.0,9.2,8.75,2.0
544762,544762,544763,,,8.25,7.75,,,7.8,8.5,8.5,9.2,6.5,2.0
544764,544764,544765,,,5.0,5.25,,,8.2,5.5,4.25,8.4,6.5,2.0
544765,544765,544766,,,8.75,8.5,,,,6.75,9.0,9.0,7.75,2.0
544767,544767,544768,,,6.75,6.08,,,6.8,7.25,5.25,8.8,6.25,2.0
544768,544768,544769,,,5.5,4.67,,,4.4,5.75,5.0,6.4,3.5,2.0
544769,544769,544770,,,8.5,7.83,,,7.0,6.5,7.0,8.6,8.0,2.0
544770,544770,544771,,,5.0,5.08,,,4.6,6.25,4.5,7.2,5.75,2.0
544771,544771,544772,,,7.75,7.5,,,8.4,6.75,6.75,8.6,8.0,2.0
544777,544777,544778,,,6.0,5.25,,,,6.0,3.0,7.2,6.75,2.0
544780,544780,544781,,,8.75,7.33,,,8.2,7.5,8.5,9.4,4.75,2.0
544782,544782,544783,,,6.75,6.5,,,9.6,6.5,4.75,9.0,8.0,2.0
544783,544783,544784,,,8.0,7.42,,,,6.75,7.5,8.6,6.75,2.0
544784,544784,544785,,,7.5,8.0,,,8.6,7.75,7.75,8.8,8.75,2.0
544785,544785,544786,,,8.5,7.75,,,7.4,7.0,7.5,8.0,7.25,2.0
544788,544788,544789,,,6.25,6.25,,,7.0,7.0,5.0,8.2,7.5,2.0
544790,544790,544791,,,9.75,8.67,,,,6.75,9.5,9.6,6.75,2.0
544792,544792,544793,,,7.25,6.92,,,9.8,6.75,6.0,8.6,7.5,2.0
544794,544794,544795,,,9.5,8.17,,,8.8,7.5,7.25,9.4,7.75,2.0
544795,544795,544796,,,8.75,7.42,,,8.4,7.0,4.75,8.4,8.75,2.0
544796,544796,544797,,,4.5,4.08,,,8.4,7.0,3.75,8.6,4.0,2.0
544797,544797,544798,,,8.0,7.25,,,7.2,6.0,6.5,8.6,7.25,2.0
544798,544798,544799,,,7.25,6.92,,,,6.0,5.5,8.0,8.0,2.0
544800,544800,544801,,,7.25,7.17,,,8.4,6.5,7.0,9.0,7.25,2.0
544801,544801,544802,,,7.75,6.58,,,5.2,6.0,5.75,7.2,6.25,2.0
544802,544802,544803,,,8.5,7.42,,,9.6,6.25,6.5,8.2,7.25,2.0
544805,544805,544806,,,5.0,4.17,,,4.2,6.75,3.75,5.4,3.75,2.0
544806,544806,544807,,,7.25,7.67,,,9.4,8.0,7.25,9.4,8.5,2.0
544807,544807,544808,,,6.25,6.75,,,9.8,4.75,6.0,8.2,8.0,2.0
544808,544808,544809,,,4.25,4.33,,,4.0,6.5,5.75,6.8,3.0,2.0
544809,544809,544810,,,7.75,7.75,,,,7.75,8.75,9.0,6.75,2.0
544810,544810,544811,,,8.0,8.0,,,8.2,7.0,6.5,9.0,9.5,2.0
544811,544811,544812,,,5.0,5.5,,,5.6,7.25,4.5,6.8,7.0,2.0
544812,544812,544813,,,9.25,8.33,,,8.8,7.5,9.5,8.4,6.25,2.0
544813,544813,544814,,,8.25,6.33,,,6.2,6.5,7.5,9.0,3.25,2.0
544814,544814,544815,,,8.75,7.75,,,8.8,6.5,8.5,9.2,6.0,2.0
544816,544816,544817,,,8.5,7.67,,,9.2,5.5,6.25,8.8,8.25,2.0
544817,544817,544818,,,7.25,7.25,,,,6.75,7.25,9.0,7.25,2.0
544818,544818,544819,,,7.75,7.42,,,6.2,7.25,7.25,8.2,7.25,2.0
544819,544819,544820,,,7.25,6.75,,,6.8,6.25,8.0,8.0,5.0,2.0
544820,544820,544821,,,7.25,7.25,,,,7.0,7.0,8.6,7.5,2.0
544821,544821,544822,,,8.75,8.25,,,9.0,8.0,8.0,8.4,8.0,2.0
544823,544823,544824,,,5.5,6.83,,,8.8,6.5,6.25,9.0,8.75,2.0
544824,544824,544825,,,8.0,7.17,,,5.6,8.0,7.25,7.6,6.25,2.0
544827,544827,544828,,,8.5,7.33,,,7.2,6.5,8.25,9.4,5.25,2.0
544828,544828,544829,,,4.5,3.5,,,4.4,5.5,3.75,6.0,2.25,2.0
544829,544829,544830,,,7.0,6.83,,,8.8,6.0,5.75,9.0,7.75,2.0
544831,544831,544832,,,6.25,7.0,,,8.0,4.5,6.5,9.6,8.25,2.0
544832,544832,544833,,,4.75,5.33,,,7.8,7.75,6.25,7.6,5.0,2.0
544836,544836,544837,,,7.75,6.92,,,7.8,7.75,7.5,8.8,5.5,2.0
544838,544838,544839,,,6.75,7.0,,,8.8,6.0,5.5,9.4,8.75,2.0
544839,544839,544840,,,8.5,7.5,,,8.6,7.5,8.0,8.8,6.0,2.0
544840,544840,544841,,,8.75,7.67,,,,7.5,6.5,8.8,7.75,2.0
544841,544841,544842,,,7.75,8.08,,,9.8,7.75,8.0,9.2,8.5,2.0
544842,544842,544843,,,8.0,7.17,,,5.8,6.5,5.25,8.8,8.25,2.0
544843,544843,544844,,,8.75,7.58,,,8.6,6.75,9.0,9.2,5.0,2.0
544844,544844,544845,,,7.25,6.58,,,9.2,7.25,5.75,8.6,6.75,2.0
544846,544846,544847,,,7.75,7.08,,,4.6,5.5,6.0,8.0,7.5,2.0
544847,544847,544848,,,7.75,6.42,,,5.2,6.5,5.5,8.2,6.0,2.0
544850,544850,544851,,,7.75,7.08,,,9.2,7.75,7.75,8.2,5.75,2.0
544851,544851,544852,,,6.5,6.0,,,4.2,6.5,5.0,6.8,6.5,2.0
544853,544853,544854,,,9.75,8.17,,,8.2,7.25,8.25,9.4,6.5,2.0
544854,544854,544855,,,8.0,7.0,,,7.6,7.5,7.75,8.8,5.25,2.0
544855,544855,544856,,,4.5,6.0,,,8.8,7.25,5.75,7.6,7.75,2.0
544856,544856,544857,,,8.0,7.67,,,8.4,8.0,6.5,9.4,8.5,2.0
544861,544861,544862,,,6.75,6.67,,,9.4,7.0,6.5,8.4,6.75,2.0
544863,544863,544864,,,8.75,8.0,,,8.4,8.0,7.5,9.6,7.75,2.0
544865,544865,544866,,,6.25,6.33,,,8.8,8.0,6.0,8.0,6.75,2.0
544866,544866,544867,,,5.5,5.42,,,9.0,6.25,6.75,7.8,4.0,2.0
544870,544870,544871,,,8.5,8.08,,,8.2,5.75,8.75,8.6,7.0,2.0
544875,544875,544876,,,7.0,7.25,,,9.0,6.25,7.25,8.6,7.5,2.0
544876,544876,544877,,,6.5,4.75,,,4.0,5.0,4.75,6.6,3.0,2.0
544877,544877,544878,,,6.25,6.83,,,9.4,8.0,7.25,8.8,7.0,2.0
544878,544878,544879,,,6.0,6.5,,,6.4,5.5,6.25,8.0,7.25,2.0
544880,544880,544881,,,9.0,7.67,,,8.6,7.25,5.5,9.0,8.5,2.0
544881,544881,544882,,,6.0,5.75,,,6.2,6.75,5.0,7.6,6.25,2.0
544882,544882,544883,,,8.0,7.83,,,6.0,6.5,7.75,8.4,7.75,2.0
544883,544883,544884,,,6.5,6.08,,,5.4,4.75,5.5,5.8,6.25,2.0
544884,544884,544885,,,7.25,6.08,,,3.8,5.75,5.25,7.8,5.75,2.0
544885,544885,544886,,,7.5,6.83,,,7.8,8.25,6.0,8.4,7.0,2.0
544886,544886,544887,,,4.25,6.42,,,8.8,6.25,7.0,8.2,8.0,2.0
544887,544887,544888,,,6.0,6.0,,,6.6,6.5,5.5,7.4,6.5,2.0
544889,544889,544890,,,9.0,7.83,,,6.6,4.75,5.75,9.2,8.75,2.0
544891,544891,544892,,,6.75,6.0,,,7.4,7.25,6.5,7.0,4.75,2.0
544892,544892,544893,,,8.25,7.75,,,,6.25,8.25,8.2,6.75,2.0
544893,544893,544894,,,6.0,5.92,,,8.4,7.5,6.0,8.2,5.75,2.0
544894,544894,544895,,,5.25,5.0,,,,7.25,4.5,7.6,5.25,2.0
544895,544895,544896,,,9.0,8.0,,,7.4,7.75,9.25,9.8,5.75,2.0
544896,544896,544897,,,8.25,7.42,,,6.6,6.0,4.75,10.0,9.25,2.0
544897,544897,544898,,,8.0,7.75,,,8.8,7.25,9.0,8.6,6.25,2.0
544898,544898,544899,,,7.25,7.17,,,9.0,7.25,5.5,9.2,8.75,2.0
544899,544899,544900,,,6.0,6.08,,,8.2,7.5,4.75,8.0,7.5,2.0
544900,544900,544901,,,7.0,6.58,,,5.0,6.5,6.25,6.6,6.5,2.0
544901,544901,544902,,,9.25,8.17,,,6.4,7.5,8.75,8.6,6.5,2.0
544902,544902,544903,,,8.75,6.75,,,8.6,7.25,6.0,7.8,5.5,2.0
544903,544903,544904,,,6.5,6.17,,,9.4,7.0,6.0,8.8,6.0,2.0
544904,544904,544905,,,6.5,6.5,,,6.0,7.5,6.5,7.2,6.5,2.0
544905,544905,544906,,,8.75,8.58,,,9.2,7.0,9.25,9.8,7.75,2.0
544906,544906,544907,,,6.5,6.33,,,8.0,6.75,6.0,7.2,6.5,2.0
544907,544907,544908,,,8.5,7.58,,,7.8,7.5,5.5,9.2,8.75,2.0
544908,544908,544909,,,8.0,7.75,,,9.8,7.5,7.5,9.6,7.75,2.0
544910,544910,544911,,,6.75,6.0,,,6.2,7.75,5.5,7.2,5.75,2.0
544911,544911,544912,,,6.5,5.92,,,5.6,5.75,5.25,6.6,6.0,2.0
544913,544913,544914,,,7.25,6.92,,,4.0,8.0,6.25,7.4,7.25,2.0
544915,544915,544916,,,4.75,5.67,,,6.6,8.5,5.75,8.6,6.5,2.0
544917,544917,544918,,,7.0,5.67,,,6.8,6.75,6.0,5.4,4.0,2.0
544918,544918,544919,,,9.0,7.83,,,7.4,6.5,5.25,9.4,9.25,2.0
544919,544919,544920,,,9.5,7.25,,,8.4,4.75,9.0,8.4,3.25,2.0
544920,544920,544921,,,7.0,7.25,,,9.4,6.75,7.75,9.0,7.0,2.0
544921,544921,544922,,,6.5,6.33,,,8.0,7.5,6.0,7.2,6.5,2.0
544922,544922,544923,,,9.25,8.42,,,9.8,6.5,7.75,8.6,8.25,2.0
544923,544923,544924,,,7.75,7.42,,,9.0,7.0,8.5,8.6,6.0,2.0
544925,544925,544926,,,9.25,7.17,,,9.0,5.5,4.5,9.2,7.75,2.0
544926,544926,544927,,,5.5,5.83,,,3.8,7.0,5.5,6.8,6.5,2.0
544927,544927,544928,,,8.5,7.67,,,7.0,6.42,6.5,9.0,8.0,2.0
544930,544930,544931,,,7.75,5.67,,,3.6,7.0,4.75,6.4,4.5,2.0
544931,544931,544932,,,6.5,6.83,,,8.6,6.5,7.25,8.2,6.75,2.0
544932,544932,544933,,,7.5,7.58,,,9.2,6.25,6.5,9.2,8.75,2.0
544933,544933,544934,,,4.75,5.58,,,7.4,6.25,6.0,7.4,6.0,2.0
544934,544934,544935,,,6.25,6.0,,,5.8,7.75,4.5,7.6,7.25,2.0
544935,544935,544936,,,6.75,5.5,,,7.4,6.75,4.75,8.4,5.0,2.0
544936,544936,544937,,,3.75,5.0,,,8.8,6.75,6.5,8.0,4.75,2.0
544937,544937,544938,,,7.25,7.33,,,9.0,7.25,6.75,9.0,8.0,2.0
544938,544938,544939,,,7.0,7.5,,,9.8,7.25,7.0,9.2,8.5,2.0
544941,544941,544942,,,6.5,5.92,,,4.8,8.0,6.75,7.0,4.5,2.0
544942,544942,544943,,,6.0,6.75,,,9.6,7.25,6.0,9.2,8.25,2.0
544943,544943,544944,,,9.25,8.33,,,8.0,7.75,6.5,8.6,9.25,2.0
544945,544945,544946,,,6.75,7.42,,,9.0,8.0,7.25,8.6,8.25,2.0
544946,544946,544947,,,8.25,7.58,,,5.8,8.0,8.5,8.8,6.0,2.0
544947,544947,544948,,,7.25,6.67,,,,7.5,6.0,7.6,6.75,2.0
544948,544948,544949,,,8.25,7.25,,,9.0,7.5,6.5,8.6,7.0,2.0
544949,544949,544950,,,5.0,6.17,,,7.4,7.75,5.0,9.2,8.5,2.0
544950,544950,544951,,,7.5,7.17,,,6.2,7.5,7.0,6.6,7.0,2.0
544951,544951,544952,,,8.5,7.25,,,7.2,8.0,4.5,9.6,8.75,2.0
544953,544953,544954,,,8.0,6.5,,,6.2,6.5,3.75,9.2,7.75,2.0
544954,544954,544955,,,5.25,6.42,,,9.2,7.5,5.75,8.8,8.25,2.0
544957,544957,544958,,,4.5,6.08,,,9.8,6.0,5.75,8.6,8.0,2.0
544958,544958,544959,,,6.0,4.75,,,4.4,7.25,4.0,6.0,4.25,2.0
544959,544959,544960,,,8.25,7.75,,,9.8,6.0,9.25,9.4,5.75,2.0
544965,544965,544966,,,7.0,7.42,,,9.2,5.75,6.75,9.2,8.5,2.0
544966,544966,544967,,,8.25,7.92,,,9.2,7.5,7.5,8.4,8.0,2.0
544969,544969,544970,,,6.5,5.75,,,4.0,4.5,3.75,6.6,7.0,2.0
544970,544970,544971,,,7.75,7.08,,,,7.25,6.5,9.0,7.0,2.0
544971,544971,544972,,,8.5,7.08,,,6.4,6.25,7.25,7.4,5.5,2.0
544973,544973,544974,,,4.0,4.0,,,5.0,6.75,4.25,5.0,3.75,2.0
544974,544974,544975,,,6.0,6.0,,,3.4,6.25,6.5,6.4,5.5,2.0
544975,544975,544976,,,6.75,5.17,,,4.4,5.75,2.75,4.2,6.0,2.0
544976,544976,544977,,,6.25,5.83,,,3.8,6.5,4.25,8.2,7.0,2.0
544977,544977,544978,,,5.0,5.42,,,4.4,7.25,5.0,7.4,6.25,2.0
544978,544978,544979,,,6.25,6.42,,,4.8,5.0,6.5,7.8,6.5,2.0
544979,544979,544980,,,5.0,4.58,,,5.6,6.0,5.5,7.0,3.25,2.0
544980,544980,544981,,,7.25,7.83,,,,4.25,8.25,9.2,8.0,2.0
544981,544981,544982,,,8.75,8.17,,,7.8,6.75,9.25,9.8,6.5,2.0
544983,544983,544984,,,6.75,7.33,,,8.4,6.75,7.0,9.4,8.25,2.0
544984,544984,544985,,,8.25,7.67,,,,7.5,6.5,7.8,8.25,2.0
544986,544986,544987,,,8.75,7.42,,,9.4,6.75,4.75,9.8,8.75,2.0
544988,544988,544989,,,9.25,7.42,,,8.2,8.0,4.75,9.2,8.25,2.0
544990,544990,544991,,,8.0,6.42,,,7.4,7.0,8.5,8.6,2.75,2.0
544991,544991,544992,,,9.5,7.83,,,8.8,8.0,5.25,9.4,8.75,2.0
544993,544993,544994,,,8.25,7.92,,,8.2,7.0,6.5,9.2,9.0,2.0
544995,544995,544996,,,8.5,7.75,,,9.2,5.25,5.75,8.8,9.0,2.0
544997,544997,544998,,,7.25,6.42,,,5.0,6.0,5.0,7.8,7.0,2.0
545000,545000,545001,,,8.0,7.25,,,7.6,7.0,5.5,8.8,8.25,2.0
545001,545001,545002,,,8.25,6.58,,,9.0,7.5,4.75,9.0,6.75,2.0
545002,545002,545003,,,7.5,7.0,,,6.4,6.5,6.25,8.2,7.25,2.0
545003,545003,545004,,,8.75,7.92,,,,6.5,9.5,8.8,5.5,2.0
545004,545004,545005,,,7.5,6.83,,,7.6,7.25,6.0,8.4,7.0,2.0
545005,545005,545006,,,7.5,7.33,,,8.8,7.25,6.75,8.6,7.75,2.0
545006,545006,545007,,,7.75,8.42,,,9.4,8.0,8.75,8.8,8.75,2.0
545007,545007,545008,,,7.5,7.42,,,7.6,7.75,6.5,8.2,8.25,2.0
545008,545008,545009,,,9.75,8.83,,,8.8,6.5,9.5,9.6,7.25,2.0
545009,545009,545010,,,8.75,8.0,,,8.6,7.0,8.5,9.2,6.75,2.0
545010,545010,545011,,,8.75,7.75,,,7.4,6.25,7.75,9.2,6.75,2.0
545011,545011,545012,,,8.25,7.83,,,9.0,6.75,7.75,8.4,7.5,2.0
545012,545012,545013,,,6.25,6.67,,,8.4,5.0,5.25,9.2,8.5,2.0
545014,545014,545015,,,8.5,7.33,,,7.8,8.5,5.5,9.2,8.0,2.0
545015,545015,545016,,,8.25,8.33,,,8.4,7.25,8.25,9.2,8.5,2.0
545016,545016,545017,,,3.0,4.33,,,4.2,4.75,5.25,7.6,4.75,2.0
545020,545020,545021,,,10.0,8.75,,,8.8,7.25,9.5,8.8,6.75,2.0
545021,545021,545022,,,7.75,7.83,,,9.2,6.0,8.25,8.4,7.5,2.0
545022,545022,545023,,,7.75,7.58,,,5.0,8.0,6.75,7.8,8.25,2.0
545024,545024,545025,,,5.0,6.75,,,9.6,6.0,7.5,8.8,7.75,2.0
545026,545026,545027,,,6.75,6.75,,,7.6,6.0,7.0,9.0,6.5,2.0
545027,545027,545028,,,5.25,6.83,,,4.6,6.75,7.75,6.8,7.5,2.0
545028,545028,545029,,,7.75,7.08,,,9.0,5.5,5.75,9.2,7.75,2.0
545034,545034,545035,,,7.5,7.08,,,10.0,8.5,6.0,8.4,7.75,2.0
545039,545039,545040,,,6.0,6.92,,,9.4,7.75,6.5,9.2,8.25,2.0
545040,545040,545041,,,5.75,5.58,,,9.0,8.0,4.75,9.0,6.25,2.0
545041,545041,545042,,,8.0,7.42,,,8.8,7.25,7.0,8.2,7.25,2.0
545042,545042,545043,,,8.75,7.42,,,7.8,6.75,8.5,9.2,5.0,2.0
545043,545043,545044,,,8.75,7.5,,,8.4,8.5,6.25,9.4,7.5,2.0
545045,545045,545046,,,7.25,7.5,,,7.2,6.5,7.5,8.0,7.75,2.0
545047,545047,545048,,,5.75,6.17,,,7.0,8.5,5.5,8.2,7.25,2.0
545048,545048,545049,,,7.25,6.17,,,5.2,7.5,5.25,7.2,6.0,2.0
545049,545049,545050,,,7.5,7.58,,,9.4,7.0,6.75,9.2,8.5,2.0
545050,545050,545051,,,5.5,5.67,,,3.0,7.5,5.5,6.4,6.0,2.0
545052,545052,545053,,,8.25,8.0,,,7.8,6.5,8.0,9.6,7.75,2.0
545053,545053,545054,,,8.75,8.08,,,7.8,6.5,8.25,9.6,7.25,2.0
545054,545054,545055,,,7.25,6.75,,,9.4,7.5,5.25,9.2,7.75,2.0
545055,545055,545056,,,5.75,5.67,,,,7.0,4.75,8.2,6.5,2.0
545073,545073,545074,,,7.75,7.42,,,5.6,7.5,6.5,8.8,8.0,2.0
545075,545075,545076,,,8.0,6.92,,,5.0,5.75,7.5,7.8,5.25,2.0
545076,545076,545077,,,9.0,7.75,,,8.4,7.5,9.25,8.8,5.0,2.0
545078,545078,545079,,,6.25,7.33,,,8.2,8.25,7.75,8.4,8.0,2.0
545079,545079,545080,,,5.0,5.67,,,10.0,6.0,4.25,8.2,7.75,2.0
545080,545080,545081,,,5.25,5.83,,,4.2,7.5,5.25,6.0,7.0,2.0
545081,545081,545082,,,8.0,7.58,,,4.6,8.25,6.75,8.0,8.0,2.0
545082,545082,545083,,,7.25,5.92,,,4.4,7.0,4.25,7.2,6.25,2.0
545083,545083,545084,,,8.0,7.25,,,8.8,6.75,5.75,8.4,8.0,2.0
545085,545085,545086,,,7.75,7.17,,,6.4,6.5,6.25,7.4,7.5,2.0
545086,545086,545087,,,7.5,7.33,,,8.6,6.75,7.5,8.4,7.0,2.0
545088,545088,545089,,,9.75,8.67,,,9.2,8.0,9.25,9.8,7.0,2.0
545090,545090,545091,,,6.5,6.83,,,8.8,8.25,6.0,9.2,8.0,2.0
545092,545092,545093,,,8.25,7.0,,,7.6,8.0,8.75,8.6,4.0,2.0
545095,545095,545096,,,8.5,7.92,,,8.4,6.5,8.5,8.8,6.75,2.0
545096,545096,545097,,,9.25,8.5,,,8.6,7.25,9.75,9.8,6.5,2.0
545097,545097,545098,,,8.25,7.17,,,8.6,5.25,5.25,9.4,8.0,2.0
545098,545098,545099,,,5.0,5.58,,,9.8,8.0,5.75,8.8,6.0,2.0
545099,545099,545100,,,8.25,7.83,,,8.4,7.0,8.5,9.2,6.75,2.0
545100,545100,545101,,,7.25,7.08,,,4.4,7.5,6.0,7.6,8.0,2.0
545101,545101,545102,,,6.75,6.58,,,7.8,8.0,6.75,8.6,6.25,2.0
545102,545102,545103,,,6.5,7.17,,,6.6,5.25,6.75,8.4,8.25,2.0
545104,545104,545105,,,5.5,7.0,,,8.0,6.5,7.0,9.2,8.5,2.0
545107,545107,545108,,,8.0,7.17,,,,6.5,6.5,8.8,7.0,2.0
545108,545108,545109,,,6.5,6.75,,,9.0,6.25,5.5,8.8,8.25,2.0
545109,545109,545110,,,9.25,7.75,,,9.6,6.5,7.25,8.4,6.75,2.0
545110,545110,545111,,,9.0,7.92,,,8.2,6.25,8.0,9.0,6.75,2.0
545111,545111,545112,,,7.5,6.92,,,8.2,7.25,7.25,9.4,6.0,2.0
545113,545113,545114,,,4.25,5.67,,,3.6,8.0,5.5,7.6,7.25,2.0
545114,545114,545115,,,7.75,7.92,,,9.2,8.5,8.0,9.2,8.0,2.0
545115,545115,545116,,,5.25,5.25,,,3.8,6.17,4.5,4.2,6.0,2.0
545118,545118,545119,,,7.75,7.42,,,8.6,5.0,6.5,8.8,8.0,2.0
545120,545120,545121,,,6.25,6.5,,,7.6,7.0,6.0,7.8,7.25,2.0
545121,545121,545122,,,8.25,8.08,,,9.0,6.25,7.5,8.8,8.5,2.0
545122,545122,545123,,,7.0,6.75,,,8.0,7.25,6.25,8.0,7.0,2.0
545125,545125,545126,,,5.0,6.25,,,4.4,7.75,6.75,7.4,7.0,2.0
545126,545126,545127,,,5.75,6.0,,,9.6,7.25,4.75,8.8,7.5,2.0
545128,545128,545129,,,8.75,7.83,,,7.6,7.0,6.25,9.2,8.5,2.0
545132,545132,545133,,,7.25,7.58,,,9.6,7.5,6.75,8.8,8.75,2.0
545133,545133,545134,,,5.25,6.5,,,8.4,7.0,6.0,8.8,8.25,2.0
545135,545135,545136,,,7.5,7.17,,,7.4,7.25,8.75,9.0,5.25,2.0
545137,545137,545138,,,8.5,7.92,,,7.2,5.25,6.0,9.0,9.25,2.0
